"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"147","Slovenia","Females","medium",94,0.353944837966285,31,1,132863.504,0.646055162033715,219560.177,469790.659,3.47932665547603
"148","Slovenia","Females","medium",96,0.452896851265172,31,1,86696.673,0.547103148734828,135285.622,250230.482,2.8028836484605
"149","Slovenia","Females","medium",98,0.567061314464105,31,1,48588.949,0.432938685535895,70921.587,114944.86,2.24408018459903
"150","Slovenia","Females","medium",100,0.687340146025342,31,1,22332.638,0.312659853974658,30387.164,44023.273,1.80163761671503
"151","Slovenia","Females","medium",102,0.798868033932671,31,1,8054.526,0.201131966067329,10281.463,13636.109,1.47382419284984
"152","Slovenia","Females","medium",104,0.886780742227608,31,1,2226.937,0.113219257772392,2702.495,3354.646,1.25173635575948
"153","Slovenia","Females","medium",106,0.944410660590405,31,1,475.558,0.0555893394095945,557.572,652.151,1.12301674819532
"154","Slovenia","Females","medium",108,0.975797645035657,31,1,82.014,0.0242023549643427,94.579,94.579,1.03495189866118
"155","Slovenia","Females","medium",110,1,31,NA,12.565,0,0,0,0
"156","Slovenia","Females","high",50,0.00222127587233198,31,1,5e+05,0.997778724127668,998888.896,20982018.124,41.964036248
"157","Slovenia","Females","high",52,0.00244721319761939,31,1,498888.896,0.997552786802381,996557.94,19983129.228,40.0540405008318
"158","Slovenia","Females","high",54,0.00273314035021307,31,1,497669.044,0.997266859649787,993978.731,18986571.288,38.1484799004973
"159","Slovenia","Females","high",56,0.00309215045972575,31,1,496309.687,0.996907849540274,991085.376,17992592.557,36.248826052236
"160","Slovenia","Females","high",58,0.00354149641138367,31,1,494775.689,0.996458503588616,987801.805,17001507.181,34.356558942452
"161","Slovenia","Females","high",60,0.00410381765012294,31,1,493026.116,0.995896182349877,984033.289,16013705.376,32.4731697367812
"162","Slovenia","Females","high",62,0.00480881709673944,31,1,491007.173,0.995191182903261,979658.337,15029672.087,30.6005744054122
"163","Slovenia","Females","high",64,0.00569554948967253,31,1,488651.164,0.994304450510327,974523.543,14050013.75,28.740957871298
"164","Slovenia","Females","high",66,0.00681554872265906,31,1,485872.379,0.993184451277341,968440.104,13075490.207,26.8968779356482
"165","Slovenia","Females","high",68,0.00823711463940705,31,1,482567.725,0.991762885360593,961170.029,12107050.103,25.0710093947739
"166","Slovenia","Females","high",70,0.0100512103380799,31,1,478602.304,0.98994878966192,952412.94,11145880.074,23.2666360290653
"167","Slovenia","Females","high",72,0.0123796041674428,31,1,473810.636,0.987620395832557,941782.913,10193467.134,21.4873188812504
"168","Slovenia","Females","high",74,0.0153861451819954,31,1,467972.277,0.984613854818005,928784.423,9251684.221,19.7375925665005
"169","Slovenia","Females","high",76,0.0192924085121864,31,1,460812.146,0.980707591487814,912796.073,8322899.798,18.0224773475165
"170","Slovenia","Females","high",78,0.024399406271623,31,1,451983.927,0.975600593728377,893032.182,7410103.725,16.3476093596548
"171","Slovenia","Females","high",80,0.0311176276700319,31,1,441048.255,0.968882372329968,868517.728,6517071.543,14.7195821687935
"172","Slovenia","Females","high",82,0.0400082798174412,31,1,427469.473,0.959991720182559,838065.056,5648553.815,13.1455581113607
"173","Slovenia","Females","high",84,0.0518390033368562,31,1,410595.583,0.948160996663144,800261.092,4810488.759,11.6335315172737
"174","Slovenia","Females","high",86,0.0676568636404078,31,1,389665.509,0.932343136359592,753513.39,4010227.667,10.1923372305653
"175","Slovenia","Females","high",88,0.0888784298528115,31,1,363847.881,0.911121570147189,696225.669,3256714.277,8.8314017397374
"176","Slovenia","Females","high",90,0.117387545622972,31,1,332377.788,0.882612454377028,627063.249,2560488.608,7.55960513903312
"177","Slovenia","Females","high",92,0.155608318790268,31,1,294685.461,0.844391681209732,545526.519,1933425.359,6.38684413828518
"178","Slovenia","Females","high",94,0.206470376453759,31,1,250841.058,0.793529623546241,452826.893,1387898.84,5.32153374411109
"179","Slovenia","Females","high",96,0.273089972036163,31,1,201985.835,0.726910027963837,352940.848,935071.947,4.37175617723046
"180","Slovenia","Females","high",98,0.357869051660508,31,1,150955.013,0.642130948339492,253251.798,582131.099,3.54257965171373
"181","Slovenia","Females","high",100,0.460722612116476,31,1,102296.785,0.539277387883524,163569.892,328879.301,2.83694289368603
"182","Slovenia","Females","high",102,0.57673617051752,31,1,61273.107,0.42326382948248,92992.953,165309.409,2.25564921745537
"183","Slovenia","Females","high",104,0.695018824184473,31,1,31719.846,0.304981175815527,45759.951,72316.456,1.79444816438478
"184","Slovenia","Females","high",106,0.801221653349088,31,1,14040.105,0.198778346650912,19392.834,26556.505,1.43816361496845
"185","Slovenia","Females","high",108,0.883605027154361,31,1,5352.729,0.116394972845639,7163.671,7163.671,1.12105622068503
"186","Slovenia","Females","high",110,1,31,NA,1810.942,0,0,0,0
