"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"159","Belgium","Females","high",56,0.00504982868824173,31,1,494180.84,0.994950171311758,985867.477,16023994.35,32.4246319903878
"160","Belgium","Females","high",58,0.00585379060662479,31,1,491686.637,0.994146209393375,980498.23,15038126.873,30.5837873723423
"161","Belgium","Females","high",60,0.00684548800230195,31,1,488811.593,0.993154511997698,974276.082,14057628.643,28.7575105348191
"162","Belgium","Females","high",62,0.0080742717868997,31,1,485464.489,0.9919257282131,967015.219,13083352.561,26.9485663036927
"163","Belgium","Females","high",64,0.00960422564405648,31,1,481550.73,0.990395774355944,958482.864,12116337.342,25.1590813078546
"164","Belgium","Females","high",66,0.0115189235790754,31,1,476932.134,0.988481076420925,948375.012,11157854.478,23.3925815042829
"165","Belgium","Females","high",68,0.0139278216886815,31,1,471442.878,0.986072178311318,936323.958,10209479.466,21.6527703038613
"166","Belgium","Females","high",70,0.0169748569978562,31,1,464881.08,0.983025143002144,921872.663,9273155.508,19.9436246221238
"167","Belgium","Females","high",72,0.0208500163191847,31,1,456991.583,0.979149983680815,904470.461,8351282.845,18.2698806185549
"168","Belgium","Females","high",74,0.0258048733013123,31,1,447478.878,0.974195126698688,883425.005,7446812.384,16.6360893034229
"169","Belgium","Females","high",76,0.0321733607043881,31,1,435946.127,0.967826639295612,857881.285,6563387.379,15.0486608760813
"170","Belgium","Females","high",78,0.0403993027110418,31,1,421935.158,0.959600697288958,826846.865,5705506.094,13.513951711555
"171","Belgium","Females","high",80,0.0510723602109588,31,1,404911.707,0.948927639789041,789190.628,4878659.229,12.0387294627722
"172","Belgium","Females","high",82,0.0649737678942039,31,1,384278.921,0.935026232105796,743659.657,4089468.601,10.6300069098785
"173","Belgium","Females","high",84,0.0831319866095013,31,1,359380.736,0.916868013390499,688992.409,3345808.944,9.29575481679722
"174","Belgium","Females","high",86,0.106885000446713,31,1,329611.673,0.893114999553287,624136.236,2656816.535,8.04367668529121
"175","Belgium","Females","high",88,0.137938285080796,31,1,294524.563,0.862061714919204,548628.378,2032680.299,6.88176170111862
"176","Belgium","Females","high",90,0.178391739224239,31,1,254103.815,0.821608260775761,463161.021,1484051.921,5.81688995720476
"177","Belgium","Females","high",92,0.230679682520056,31,1,209057.206,0.769320317479944,370284.313,1020890.9,4.85534968386222
"178","Belgium","Females","high",94,0.297320396458256,31,1,161227.107,0.702679603541744,275022.695,650606.587,4.00160402081014
"179","Belgium","Females","high",96,0.380310865132119,31,1,113795.588,0.619689134867881,184928.325,375583.892,3.25913142507604
"180","Belgium","Females","high",98,0.479972511921588,31,1,71132.737,0.520027488078412,108780.091,190655.567,2.62884371393991
"181","Belgium","Females","high",100,0.593195377022215,31,1,37647.354,0.406804622977785,53555.041,81875.476,2.11048622391903
"182","Belgium","Females","high",102,0.71161724266305,31,1,15907.687,0.28838275733695,20895.06,28320.435,1.70135262630287
"183","Belgium","Females","high",104,0.82147239298803,31,1,4987.373,0.17852760701197,6055.616,7425.375,1.39752968261133
"184","Belgium","Females","high",106,0.907652017862334,31,1,1068.243,0.092347982137666,1213.118,1369.759,1.19049002540068
"185","Belgium","Females","high",108,0.961838456404485,31,1,144.875,0.0381615435955148,156.641,156.641,1.03935980360926
"186","Belgium","Females","high",110,1,31,NA,11.766,0,0,0,0
