"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"158","Estonia","Females","high",54,0.00534730415598151,31,1,495819.221,0.994652695844018,988986.892,15704621.273,31.6734387846534
"159","Estonia","Females","high",56,0.00635030904458787,31,1,493167.671,0.993649690955412,983203.306,14715634.381,29.8380519329479
"160","Estonia","Females","high",58,0.00758542011319019,31,1,490035.635,0.99241457988681,976354.914,13732431.075,28.0220655552751
"161","Estonia","Females","high",60,0.00911135778181804,31,1,486319.279,0.990888642218182,968213.006,12756076.161,26.2282432028722
"162","Estonia","Females","high",62,0.0110028349810202,31,1,481893.727,0.98899716501898,958488.475,11787863.155,24.4595738347208
"163","Estonia","Females","high",64,0.013355123266282,31,1,476594.748,0.986644876733718,946833.683,10829374.68,22.7199908657541
"164","Estonia","Females","high",66,0.0162899514826918,31,1,470238.935,0.983710048517308,932822.793,9882540.997,21.0130694061624
"165","Estonia","Females","high",68,0.0199631118744226,31,1,462583.858,0.980036888125577,915944.865,8949718.204,19.3436492635148
"166","Estonia","Females","high",70,0.02457423317842,31,1,453361.007,0.97542576682158,895590.298,8033773.339,17.7160881987799
"167","Estonia","Females","high",72,0.030379263002067,31,1,442229.291,0.969620736997933,871042.935,7138183.041,16.1359875312126
"168","Estonia","Females","high",74,0.0377062581897706,31,1,428813.644,0.962293741810229,841472.582,6267140.106,14.6084801030619
"169","Estonia","Females","high",76,0.0469750606376407,31,1,412658.938,0.953024939362359,805967.386,5425667.524,13.1400234200758
"170","Estonia","Females","high",78,0.0587212362350956,31,1,393308.448,0.941278763764904,763565.595,4619700.138,11.7359516264019
"171","Estonia","Females","high",80,0.0736240866893342,31,1,370257.147,0.926375913310666,713323.204,3856134.543,10.4028738713756
"172","Estonia","Females","high",82,0.0925372657136761,31,1,343066.057,0.907462734286324,654476.591,3142811.339,9.14660327447995
"173","Estonia","Females","high",84,0.116517952478538,31,1,311410.534,0.883482047521462,586687.861,2488334.748,7.97319816249163
"174","Estonia","Females","high",86,0.1468457027286,31,1,275277.327,0.8531542972714,510325.302,1901646.887,6.88711658355
"175","Estonia","Females","high",88,0.185013631881281,31,1,235047.975,0.814986368118719,426873.768,1391321.585,5.89367551953672
"176","Estonia","Females","high",90,0.23266093121538,31,1,191825.793,0.76733906878462,339397.046,964447.817,4.9959676102463
"177","Estonia","Females","high",92,0.291396441531912,31,1,147571.253,0.708603558468088,252637.615,625050.771,4.19554461557569
"178","Estonia","Females","high",94,0.362442761897246,31,1,105066.362,0.637557238102754,172657.921,372413.156,3.49316493002697
"179","Estonia","Females","high",96,0.446028228852779,31,1,67591.559,0.553971771147221,105725.081,199755.235,2.88849456878351
"180","Estonia","Females","high",98,0.54051885510923,31,1,38133.522,0.45948114489077,56328.341,94030.154,2.37890767221885
"181","Estonia","Females","high",100,0.641497297802118,31,1,18194.819,0.358502702197882,25243.968,37701.813,1.96125155285165
"182","Estonia","Females","high",102,0.741405332095889,31,1,7049.149,0.258594667904111,9181.539,12457.845,1.6318102639128
"183","Estonia","Females","high",104,0.83071525373021,31,1,2132.39,0.16928474626979,2618.337,3276.306,1.3838351727669
"184","Estonia","Females","high",106,0.90107699034057,31,1,485.947,0.0989230096594305,567.123,657.969,1.20667213574982
"185","Estonia","Females","high",108,0.948963506265931,31,1,81.176,0.0510364937340693,90.846,90.846,1.05523268344399
"186","Estonia","Females","high",110,1,31,NA,9.67,0,0,0,0
